latitude,longitude
-11.916813,-55.088606
-11.916813,-55.086361
-11.916813,-55.084116
-11.916813,-55.081871
-11.916813,-55.079626
-11.914568,-55.634141
-11.914568,-55.631896
-11.914568,-55.629651
-11.914568,-55.627406
-11.914568,-55.625161
-11.914568,-55.622916
-11.914568,-55.620671
-11.914568,-55.618426
-11.914568,-55.102076
-11.914568,-55.099831
-11.914568,-55.097586
-11.914568,-55.095341
-11.914568,-55.093096
-11.914568,-55.090851
-11.914568,-55.088606
-11.914568,-55.086361
-11.914568,-55.084116
-11.914568,-55.081871
-11.912323,-55.640876
-11.912323,-55.638631
-11.912323,-55.636386
-11.912323,-55.634141
-11.912323,-55.631896
-11.912323,-55.629651
-11.912323,-55.627406
-11.912323,-55.625161
-11.912323,-55.622916
-11.912323,-55.620671
-11.912323,-55.618426
-11.912323,-55.607201
-11.912323,-55.102076
-11.912323,-55.099831
-11.912323,-55.097586
-11.912323,-55.095341
-11.912323,-55.093096
-11.912323,-55.090851
-11.912323,-55.088606
-11.912323,-55.086361
-11.910078,-55.643121
-11.910078,-55.640876
-11.910078,-55.638631
-11.910078,-55.636386
-11.910078,-55.634141
-11.910078,-55.631896
-11.910078,-55.629651
-11.910078,-55.627406
-11.910078,-55.625161
-11.910078,-55.622916
-11.910078,-55.620671
-11.910078,-55.609446
-11.910078,-55.607201
-11.910078,-55.604956
-11.910078,-55.602711
-11.910078,-55.099831
-11.910078,-55.097586
-11.910078,-55.095341
-11.910078,-55.093096
-11.910078,-55.090851
-11.910078,-55.077381
-11.910078,-55.075136
-11.907833,-56.074161
-11.907833,-56.071916
-11.907833,-56.069671
-11.907833,-56.067426
-11.907833,-55.645366
-11.907833,-55.643121
-11.907833,-55.640876
-11.907833,-55.638631
-11.907833,-55.636386
-11.907833,-55.634141
-11.907833,-55.631896
-11.907833,-55.629651
-11.907833,-55.627406
-11.907833,-55.625161
-11.907833,-55.622916
-11.907833,-55.609446
-11.907833,-55.607201
-11.907833,-55.604956
-11.907833,-55.602711
-11.907833,-55.600466
-11.907833,-55.598221
-11.907833,-55.099831
-11.907833,-55.097586
-11.907833,-55.095341
-11.907833,-55.093096
-11.907833,-55.090851
-11.907833,-55.077381
-11.907833,-55.075136
-11.907833,-55.072891
-11.905588,-56.074161
-11.905588,-56.071916
-11.905588,-56.069671
-11.905588,-56.067426
-11.905588,-56.065181
-11.905588,-56.062936
-11.905588,-56.060691
-11.905588,-55.645366
-11.905588,-55.643121
-11.905588,-55.640876
-11.905588,-55.638631
-11.905588,-55.636386
-11.905588,-55.634141
-11.905588,-55.631896
-11.905588,-55.629651
-11.905588,-55.627406
-11.905588,-55.611691
-11.905588,-55.609446
-11.905588,-55.607201
-11.905588,-55.604956
-11.905588,-55.602711
-11.905588,-55.600466
-11.905588,-55.598221
-11.905588,-55.099831
-11.905588,-55.097586
-11.905588,-55.095341
-11.905588,-55.075136
-11.905588,-55.072891
-11.905588,-55.070646
-11.903343,-56.074161
-11.903343,-56.071916
-11.903343,-56.069671
-11.903343,-56.067426
-11.903343,-56.065181
-11.903343,-56.062936
-11.903343,-56.060691
-11.903343,-55.613936
-11.903343,-55.611691
-11.903343,-55.609446
-11.903343,-55.607201
-11.903343,-55.604956
-11.903343,-55.602711
-11.903343,-55.600466
-11.903343,-55.598221
-11.903343,-55.589241
-11.903343,-55.075136
-11.901098,-56.074161
-11.901098,-56.071916
-11.901098,-56.069671
-11.901098,-56.067426
-11.901098,-56.065181
-11.901098,-56.062936
-11.901098,-56.060691
-11.901098,-55.616181
-11.901098,-55.613936
-11.901098,-55.611691
-11.901098,-55.609446
-11.901098,-55.607201
-11.901098,-55.604956
-11.901098,-55.602711
-11.901098,-55.600466
-11.901098,-55.598221
-11.901098,-55.591486
-11.901098,-55.589241
-11.901098,-55.586996
-11.901098,-55.081871
-11.898853,-56.071916
-11.898853,-56.069671
-11.898853,-56.067426
-11.898853,-56.065181
-11.898853,-56.062936
-11.898853,-56.060691
-11.898853,-56.058446
-11.898853,-55.620671
-11.898853,-55.618426
-11.898853,-55.616181
-11.898853,-55.613936
-11.898853,-55.611691
-11.898853,-55.609446
-11.898853,-55.607201
-11.898853,-55.604956
-11.898853,-55.598221
-11.898853,-55.595976
-11.898853,-55.593731
-11.898853,-55.591486
-11.898853,-55.589241
-11.898853,-55.084116
-11.898853,-55.081871
-11.898853,-55.079626
-11.898853,-55.070646
-11.898853,-55.068401
-11.898853,-55.066156
-11.896608,-56.071916
-11.896608,-56.069671
-11.896608,-56.067426
-11.896608,-56.065181
-11.896608,-56.062936
-11.896608,-56.060691
-11.896608,-56.058446
-11.896608,-55.625161
-11.896608,-55.622916
-11.896608,-55.620671
-11.896608,-55.618426
-11.896608,-55.616181
-11.896608,-55.613936
-11.896608,-55.611691
-11.896608,-55.609446
-11.896608,-55.607201
-11.896608,-55.595976
-11.896608,-55.593731
-11.896608,-55.591486
-11.896608,-55.589241
-11.896608,-55.086361
-11.896608,-55.084116
-11.896608,-55.081871
-11.896608,-55.070646
-11.896608,-55.068401
-11.896608,-55.066156
-11.894363,-56.071916
-11.894363,-56.069671
-11.894363,-56.065181
-11.894363,-56.062936
-11.894363,-56.060691
-11.894363,-56.058446
-11.894363,-55.620671
-11.894363,-55.618426
-11.894363,-55.616181
-11.894363,-55.613936
-11.894363,-55.611691
-11.894363,-55.609446
-11.894363,-55.607201
-11.894363,-55.093096
-11.894363,-55.090851
-11.894363,-55.088606
-11.894363,-55.086361
-11.892118,-56.071916
-11.892118,-56.062936
-11.892118,-56.060691
-11.892118,-56.058446
-11.892118,-55.618426
-11.892118,-55.616181
-11.892118,-55.613936
-11.892118,-55.611691
-11.892118,-55.609446
-11.892118,-55.093096
-11.889873,-55.616181
-11.889873,-55.613936
-11.889873,-55.611691
-11.889873,-55.609446
-11.887628,-55.618426
-11.887628,-55.616181
-11.887628,-55.613936
-11.887628,-55.611691
-11.885383,-55.618426
-11.885383,-55.616181
-11.885383,-55.613936
-11.885383,-55.611691
-11.883138,-55.620671
-11.883138,-55.618426
-11.883138,-55.616181
-11.883138,-55.613936
-11.880893,-55.620671
-11.880893,-55.618426
-11.880893,-55.616181
-11.880893,-55.613936
-11.880893,-55.611691
-11.878648,-55.620671
-11.878648,-55.618426
-11.878648,-55.616181
-11.878648,-55.613936
-11.878648,-55.611691
-11.878648,-55.609446
-11.878648,-55.607201
-11.876403,-55.618426
-11.876403,-55.616181
-11.876403,-55.613936
-11.876403,-55.611691
-11.876403,-55.609446
-11.876403,-55.607201
-11.876403,-55.604956
-11.876403,-55.602711
-11.874158,-55.616181
-11.874158,-55.613936
-11.874158,-55.611691
-11.874158,-55.609446
-11.874158,-55.607201
-11.874158,-55.604956
-11.874158,-55.602711
-11.871913,-55.611691
-11.871913,-55.609446
-11.871913,-55.607201
-11.871913,-55.604956
-11.871913,-55.602711
-11.869668,-55.607201
-11.869668,-55.604956
-11.869668,-55.589241
-11.867423,-55.589241
-11.867423,-55.586996
-11.867423,-55.584751
-11.865178,-55.591486
-11.865178,-55.589241
-11.865178,-55.586996
-11.865178,-55.584751
-11.865178,-55.582506
-11.865178,-55.580261
-11.862933,-55.593731
-11.862933,-55.591486
-11.862933,-55.589241
-11.862933,-55.586996
-11.862933,-55.584751
-11.862933,-55.582506
-11.862933,-55.580261
-11.862933,-55.578016
-11.860688,-55.593731
-11.860688,-55.591486
-11.860688,-55.589241
-11.860688,-55.586996
-11.860688,-55.584751
-11.860688,-55.582506
-11.860688,-55.580261
-11.860688,-55.578016
-11.858443,-55.593731
-11.858443,-55.591486
-11.858443,-55.589241
-11.858443,-55.586996
-11.858443,-55.584751
-11.858443,-55.582506
-11.858443,-55.580261
-11.858443,-55.578016
-11.856198,-55.593731
-11.856198,-55.591486
-11.856198,-55.589241
-11.856198,-55.586996
-11.856198,-55.584751
-11.856198,-55.582506
-11.856198,-55.580261
-11.856198,-55.578016
-11.853953,-55.593731
-11.853953,-55.591486
-11.853953,-55.589241
-11.853953,-55.586996
-11.853953,-55.584751
-11.853953,-55.582506
-11.853953,-55.580261
-11.853953,-55.578016
-11.851708,-55.593731
-11.851708,-55.591486
-11.851708,-55.589241
-11.851708,-55.586996
-11.851708,-55.584751
-11.851708,-55.582506
-11.851708,-55.580261
-11.851708,-55.578016
-11.849463,-55.611691
-11.849463,-55.609446
-11.849463,-55.607201
-11.849463,-55.604956
-11.849463,-55.602711
-11.849463,-55.595976
-11.849463,-55.593731
-11.849463,-55.591486
-11.849463,-55.589241
-11.849463,-55.586996
-11.849463,-55.584751
-11.849463,-55.582506
-11.849463,-55.580261
-11.849463,-55.578016
-11.847218,-55.611691
-11.847218,-55.609446
-11.847218,-55.607201
-11.847218,-55.604956
-11.847218,-55.602711
-11.847218,-55.600466
-11.847218,-55.598221
-11.847218,-55.595976
-11.847218,-55.593731
-11.847218,-55.591486
-11.847218,-55.589241
-11.847218,-55.586996
-11.847218,-55.584751
-11.847218,-55.582506
-11.847218,-55.580261
-11.847218,-55.578016
-11.844973,-55.611691
-11.844973,-55.609446
-11.844973,-55.607201
-11.844973,-55.604956
-11.844973,-55.602711
-11.844973,-55.600466
-11.844973,-55.598221
-11.844973,-55.595976
-11.844973,-55.593731
-11.844973,-55.591486
-11.844973,-55.589241
-11.844973,-55.586996
-11.844973,-55.584751
-11.844973,-55.582506
-11.844973,-55.580261
-11.842728,-55.611691
-11.842728,-55.609446
-11.842728,-55.607201
-11.842728,-55.604956
-11.842728,-55.602711
-11.842728,-55.600466
-11.842728,-55.598221
-11.842728,-55.595976
-11.842728,-55.593731
-11.842728,-55.591486
-11.842728,-55.589241
-11.842728,-55.586996
-11.842728,-55.584751
-11.842728,-55.582506
-11.842728,-55.580261
-11.840483,-55.611691
-11.840483,-55.609446
-11.840483,-55.607201
-11.840483,-55.604956
-11.840483,-55.602711
-11.840483,-55.600466
-11.840483,-55.598221
-11.840483,-55.595976
-11.840483,-55.593731
-11.840483,-55.591486
-11.840483,-55.589241
-11.840483,-55.586996
-11.840483,-55.584751
-11.840483,-55.582506
-11.840483,-55.580261
-11.838238,-55.602711
-11.838238,-55.600466
-11.838238,-55.598221
-11.838238,-55.595976
-11.838238,-55.593731
-11.838238,-55.591486
-11.838238,-55.589241
-11.838238,-55.586996
-11.838238,-55.584751
-11.838238,-55.582506
-11.838238,-55.580261
-11.838238,-55.346781
-11.835993,-55.589241
-11.835993,-55.586996
-11.835993,-55.584751
-11.835993,-55.582506
-11.835993,-55.580261
-11.822523,-55.340046
-11.820278,-55.358006
-11.818033,-55.360251
-11.818033,-55.358006
-11.818033,-55.355761
-11.815788,-55.360251
-11.815788,-55.358006
-11.815788,-55.355761
-11.815788,-55.353516
-11.813543,-55.360251
-11.813543,-55.358006
-11.813543,-55.355761
-11.813543,-55.353516
-11.813543,-55.351271
-11.811298,-55.360251
-11.811298,-55.358006
-11.811298,-55.355761
-11.811298,-55.353516
-11.811298,-55.351271
-11.811298,-55.349026
-11.811298,-55.335556
-11.809053,-55.360251
-11.809053,-55.358006
-11.809053,-55.355761
-11.809053,-55.353516
-11.809053,-55.351271
-11.809053,-55.349026
-11.809053,-55.346781
-11.809053,-55.337801
-11.809053,-55.335556
-11.806808,-55.362496
-11.806808,-55.360251
-11.806808,-55.358006
-11.806808,-55.355761
-11.806808,-55.353516
-11.806808,-55.351271
-11.806808,-55.335556
-11.804563,-55.362496
-11.804563,-55.360251
-11.804563,-55.358006
-11.804563,-55.355761
-11.804563,-55.353516
-11.802318,-55.387191
-11.802318,-55.384946
-11.802318,-55.362496
-11.802318,-55.360251
-11.802318,-55.358006
-11.802318,-55.355761
-11.802318,-55.344536
-11.800073,-55.384946
-11.800073,-55.360251
-11.800073,-55.358006
-11.797828,-55.384946
-11.797828,-55.360251
-11.797828,-55.351271
-11.795583,-55.384946
-11.795583,-55.375966
-11.795583,-55.373721
-11.795583,-55.353516
-11.793338,-55.375966
-11.793338,-55.373721
-11.793338,-55.355761
-11.759663,-55.423111
-11.759663,-55.420866
-11.757418,-55.423111
-11.757418,-55.420866
-11.757418,-55.418621
-11.755173,-55.423111
-11.755173,-55.420866
-11.755173,-55.418621
-11.755173,-55.416376
-11.755173,-55.414131
-11.755173,-55.409641
-11.755173,-55.411886
-11.752928,-55.420866
-11.752928,-55.418621
-11.752928,-55.416376
-11.752928,-55.414131
-11.752928,-55.411886
-11.752928,-55.409641
-11.752928,-55.407396
-11.752928,-55.398416
-11.752928,-55.396171
-11.752928,-55.393926
-11.752928,-55.391681
-11.750683,-55.418621
-11.750683,-55.416376
-11.750683,-55.414131
-11.750683,-55.411886
-11.750683,-55.409641
-11.750683,-55.407396
-11.750683,-55.400661
-11.750683,-55.398416
-11.750683,-55.396171
-11.750683,-55.393926
-11.750683,-55.391681
-11.748438,-55.416376
-11.748438,-55.414131
-11.748438,-55.411886
-11.748438,-55.409641
-11.748438,-55.400661
-11.748438,-55.398416
-11.748438,-55.396171
-11.748438,-55.393926
-11.748438,-55.391681
-11.746193,-55.416376
-11.746193,-55.414131
-11.746193,-55.411886
-11.746193,-55.409641
-11.743948,-55.416376
-11.743948,-55.414131
-11.743948,-55.411886
-11.743948,-55.409641
-11.741703,-55.416376
-11.741703,-55.414131
-11.741703,-55.411886
-11.741703,-55.409641
-11.732723,-55.400661
-11.730478,-55.405151
-11.730478,-55.402906
-11.730478,-55.400661
-11.730478,-55.398416
-11.730478,-55.396171
-11.730478,-55.393926
-11.730478,-55.391681
-11.728233,-55.407396
-11.728233,-55.405151
-11.728233,-55.402906
-11.728233,-55.400661
-11.728233,-55.398416
-11.728233,-55.396171
-11.728233,-55.393926
-11.725988,-55.420866
-11.725988,-55.409641
-11.725988,-55.407396
-11.725988,-55.405151
-11.725988,-55.402906
-11.725988,-55.400661
-11.725988,-55.398416
-11.725988,-55.396171
-11.723743,-55.407396
-11.723743,-55.405151
-11.723743,-55.402906
-11.723743,-55.400661
-11.723743,-55.398416
-11.721498,-55.416376
-11.721498,-55.405151
-11.721498,-55.402906
-11.721498,-55.400661
-11.719253,-55.414131
-11.719253,-55.402906
-11.717008,-55.411886
-11.717008,-55.409641
-11.586798,-56.300906
-11.586798,-56.298661
-11.586798,-56.296416
-11.586798,-56.294171
-11.584553,-56.303151
-11.584553,-56.294171
-11.584553,-56.291926
-11.584553,-56.289681
-11.582308,-56.307641
-11.582308,-56.294171
-11.582308,-56.291926
-11.582308,-56.289681
-11.580063,-56.291926
-11.580063,-56.289681
-11.580063,-56.287436
-11.577818,-56.291926
-11.577818,-56.289681
-11.577818,-56.287436
-11.577818,-56.285191
-11.575573,-56.289681
-11.575573,-56.287436
-11.575573,-56.285191
-11.573328,-56.289681
-11.573328,-56.287436
-11.573328,-56.285191
-11.571083,-56.287436
-11.539653,-56.240291
-11.539653,-56.238046
-11.537408,-56.242536
-11.537408,-56.240291
-11.537408,-56.238046
-11.537408,-56.235801
-11.537408,-56.233556
-11.537408,-56.231311
-11.537408,-56.229066
-11.537408,-56.226821
-11.535163,-56.240291
-11.535163,-56.238046
-11.535163,-56.235801
-11.535163,-56.233556
-11.535163,-56.231311
-11.535163,-56.229066
-11.535163,-56.226821
-11.535163,-56.213351
-11.532918,-56.235801
-11.532918,-56.233556
-11.532918,-56.231311
-11.532918,-56.215596
-11.523938,-56.233556
-11.523938,-56.231311
-11.523938,-56.213351
-11.521693,-56.229066
-11.521693,-56.226821
-11.521693,-56.213351
-11.521693,-56.211106
-11.519448,-56.229066
-11.519448,-56.226821
-11.517203,-56.226821
-11.508223,-56.267231
-11.508223,-56.264986
-11.505978,-56.267231
-11.505978,-56.264986
-11.503733,-56.280701
-11.503733,-56.267231
-11.503733,-56.264986
-11.501488,-56.289681
-11.501488,-56.267231
-11.501488,-56.264986
-11.499243,-56.264986
-11.499243,-56.262741
-11.494753,-56.258251
-11.494753,-56.256006
-11.492508,-56.258251
-11.490263,-56.282946
-11.490263,-56.280701
-11.488018,-56.280701
-11.476793,-56.285191
-11.474548,-56.289681
-11.474548,-56.287436
-11.472303,-56.287436
-13.674648,-57.840976
-13.674648,-57.838731
-13.676893,-57.840976
-13.676893,-57.838731
-13.676893,-57.836486
-13.679138,-57.840976
-13.679138,-57.838731
-13.679138,-57.836486
-13.681383,-57.840976
-13.681383,-57.838731
-13.681383,-57.836486
-13.683628,-57.836486
-13.746488,-57.892611
-13.746488,-57.890366
-13.746488,-57.888121
-13.748733,-57.892611
-13.748733,-57.890366
-13.748733,-57.888121
-13.750978,-57.892611
-13.750978,-57.890366
-13.750978,-57.888121
-13.753223,-57.892611
-13.753223,-57.890366
-13.753223,-57.888121
-13.825063,-56.541121
-13.825063,-56.538876
-13.825063,-56.536631
-13.827308,-56.538876
-13.827308,-56.536631
-13.838533,-57.831996
-13.840778,-57.834241
-13.840778,-57.831996
-13.840778,-57.829751
-13.840778,-56.608471
-13.840778,-56.606226
-13.843023,-56.608471
-13.843023,-56.606226
-13.845268,-56.608471
-13.849758,-57.858936
-13.849758,-57.856691
-13.849758,-57.854446
-13.849758,-56.559081
-13.849758,-56.556836
-13.849758,-56.554591
-13.852003,-57.858936
-13.852003,-57.856691
-13.852003,-56.559081
-13.852003,-56.556836
-13.852003,-56.554591
-13.854248,-57.843221
-13.856493,-57.845466
-13.856493,-57.843221
-13.856493,-57.840976
-13.856493,-57.838731
-13.858738,-57.845466
-13.858738,-57.843221
-13.858738,-57.840976
-13.858738,-57.838731
-13.860983,-57.840976
-13.876698,-57.852201
-13.878943,-57.852201
-13.878943,-57.849956
-13.878943,-57.847711
-13.881188,-57.854446
-13.881188,-57.852201
-13.881188,-57.849956
-14.785923,-57.019306
-14.785923,-57.017061
-14.788168,-57.028286
-14.790413,-57.073186
-14.797148,-57.005836
-14.797148,-57.003591
-14.799393,-57.012571
-14.819598,-57.243806
-14.821843,-57.246051
-14.821843,-57.243806
-14.824088,-57.243806
-14.824088,-57.241561
-14.824088,-57.019306
-14.824088,-57.017061
-14.824088,-57.014816
-14.826333,-57.243806
-14.826333,-57.241561
-14.830823,-57.095636
-14.830823,-57.066451
-14.830823,-57.064206
-14.830823,-57.061961
-14.833068,-57.106861
-14.833068,-57.104616
-14.833068,-57.095636
-14.833068,-57.066451
-14.833068,-57.064206
-14.833068,-57.061961
-14.855518,-57.066451
-14.857763,-57.070941
-14.857763,-57.068696
-14.857763,-57.066451
-14.857763,-57.064206
-14.891438,-57.201151
-14.922868,-57.212376
-14.922868,-57.210131
-14.925113,-57.212376
