  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
 2519     1     2    54.2    93.5    39.3  2274.8    71.3  9431.1  7156.2  1025.4  -342.6  241825.8  148557.2 
 2519     1     3   101.0   113.7    12.7  2399.6   118.7  9649.0  7249.4  1358.2  -223.2   89420.9   55827.0 
 2520     1     1     6.1    44.4    38.3  2950.5    25.5  9507.4  6557.0   936.1  -511.4  244323.9  126305.0 
 2520     1     2    54.3    92.7    38.4  2170.0    71.1  9597.9  7427.9  1104.9  -327.1  245259.7  158460.0 
 2520     1     3   100.6   113.5    12.9  2426.2   119.3  9825.7  7399.5  1510.5  -210.0   89540.8   53147.1 
 2521     1     1     3.8    44.4    40.6  2817.0    25.5  9570.3  6753.4   402.0  -500.4  262820.2  141690.2 
 2521     1     2    54.5    92.9    38.4  2175.6    70.8  9820.0  7644.4  1144.2  -333.2  244703.4  157678.5 
 2521     1     3   100.1   113.5    13.4  2461.2   130.4  9989.8  7528.6  1558.0   -98.4   89272.3   52353.8 
 2522     1     1     3.8    44.6    40.8  2869.7    25.4  9533.5  6663.8   397.0   719.1  266810.4  143411.9 
 2522     1     2    54.1    92.9    38.9  2177.0    70.8  9755.3  7578.4  1053.7  -330.4  243538.8  156460.3 
 2522     1     3   100.0   113.7    13.8  2330.2   120.0  9886.6  7556.4  1523.4  -207.0   91431.5   54147.7 
 2523     1     1     2.6    45.6    43.0  2894.6    25.3  9527.5  6632.9   328.8   460.1  279905.3  149649.4 
 2523     1     2    53.2    94.0    40.7  2153.8    70.8  9881.0  7727.2   831.6  -362.8  251688.7  161228.1 
 2523     1     3    99.1   114.1    15.0  2330.2   120.2  9597.5  7267.3  1445.7  -194.4   96219.6   56606.0 
 2524     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2524     1     2    68.1    93.7    25.6  2360.5    80.2  8914.6  6554.1   761.4   545.8  153264.4   89531.3 
 2524     1     3   100.3   115.6    15.3  2330.3   120.0  9772.6  7442.3   973.2  -218.8  106730.2   67115.1 
 2525     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2525     1     2    60.5    92.7    32.2  2304.9    80.1  9291.2  6986.3   563.1   672.0  192922.8  114557.5 
 2525     1     3   100.0   115.5    15.5  2293.2   120.1  9833.2  7540.0   994.8  -222.2  108391.6   69407.1 
 2526     1     1     6.1    20.7    14.5  2600.2    25.2  9467.6  6867.5  1219.3  -235.1   95304.8   53702.0 
 2526     1     2    60.2    92.5    32.3  2186.3    79.8  9274.4  7088.1   575.4   643.9  193511.2  119176.9 
 2526     1     3    99.8   115.4    15.7  2209.0   119.6  9671.6  7462.6  1142.6  -215.1  111608.4   71846.4 
 2527     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2527     1     2    60.5    92.6    32.1  2071.3    79.3  9208.3  7137.0   702.6   646.2  192682.9  122257.1 
 2527     1     3    99.9   115.5    15.6  2133.0   119.6  9641.1  7508.1  1172.8  -215.8  112012.8   73618.6 
 2528     1     1     8.2    20.7    12.5  2554.5    25.6  9400.7  6846.2  1118.0  -231.5   84098.8   48336.5 
 2528     1     2    68.1    92.0    24.0  2095.8    78.8  9325.2  7229.4   786.7   676.2  161315.4  106824.2 
 2528     1     3    99.9   115.7    15.9  2051.9   119.6  9624.0  7572.1  1152.0  -223.8  111814.9   74880.2 
 2529     1     1     8.7    20.9    12.3  2543.3    25.3  9472.2  6928.9  1257.1  -241.1   85542.8   49936.7 
 2529     1     2    60.2    91.6    31.4  2083.9    78.6  8846.4  6762.5   830.6   720.0  188245.8  119478.6 
 2529     1     3   100.7   115.5    14.8  2123.1   130.2  9702.0  7578.9  1442.4  -102.9  108985.7   72893.4 
 2530     1     1     8.8    20.6    11.9  2606.4    24.8  9498.6  6892.2  1494.4  -242.7   86110.8   49621.0 
 2530     1     2    68.1    91.3    23.3  2122.3    78.5  8787.6  6665.3   796.7   707.7  153112.8  100055.9 
 2530     1     3   100.4   115.3    14.9  2084.2   130.2  9755.2  7671.0  1409.0  -103.8  108546.1   73114.5 
 2531     1     1     8.5    20.6    12.1  2512.9    24.6  9706.2  7193.4  1523.2  -253.2   85597.0   50416.8 
 2531     1     2    60.3    90.9    30.6  2082.4    78.7  8624.4  6542.0   646.1   718.0  175013.9  108377.3 
 2531     1     3   100.3   115.4    15.1  1968.6   130.3  9771.5  7802.9  1353.4  -106.6  108060.4   74594.1 
 2532     1     1     8.7    20.5    11.9  2536.7    23.9  9684.9  7148.3  1449.5  -280.5   84825.6   49312.5 
 2532     1     2    60.2    90.5    30.3  2026.6    78.1  8243.1  6216.5   597.0   569.3  163992.2   99139.5 
 2532     1     3   100.3   115.0    14.8  1942.4   129.9  9752.0  7809.6  1290.0  -107.9  106307.8   73286.9 
 2533     1     1    24.4    49.9    25.5  2166.8    25.7  9204.8  7038.0  -319.8   833.7  159920.1  101416.4 
 2533     1     2    59.2    91.5    32.2  1668.6    79.0  9154.9  7486.3   719.8   695.8  186021.1  129289.9 
 2533     1     3   101.6   115.2    13.5  2173.8   119.5  9762.0  7588.2  1656.5  -223.9  103587.2   68806.6 
 2534     1     1    24.5    49.1    24.6  2262.1    25.5  9139.9  6877.8  -313.9   794.3  157223.4   96147.3 
 2534     1     2    59.2    91.4    32.1  1705.4    78.9  9086.9  7381.5   737.1   693.5  184404.5  126420.1 
 2534     1     3   101.4   114.9    13.5  2114.0   119.4  9610.5  7496.5  1435.9  -221.9   99389.1   67679.8 
 2535     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2535     1     2    57.6    91.6    34.1  1672.3    78.7  9100.5  7428.2   270.7   659.4  198132.1  137930.8 
 2535     1     3   101.0   114.9    13.9  2096.7   119.3  9641.2  7544.5  1355.8  -224.7  100055.8   68605.6 
 2536     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2536     1     2    58.0    91.8    33.9  1884.1    79.0  8878.5  6994.4   257.2   696.5  206111.7  138282.4 
 2536     1     3   100.8   114.8    14.0  2254.1   119.8  9600.8  7346.7  1116.8  -213.0  102241.5   66176.5 
 2537     1     1     6.9    45.5    38.6  2478.5    20.9  9529.6  7051.1   480.0   223.6  249146.9  147529.7 
 2537     1     2    52.9    92.4    39.4  2536.3    69.9  9455.7  6919.4   374.9   317.8  239293.7  132770.1 
 2537     1     3   103.4   140.1    36.7  2806.5   118.4  8997.4  6190.9  1549.5   407.5  256996.0  147540.6 
 2538     1     1     7.0    45.4    38.5  2547.1    20.8  9506.7  6959.6   470.6   223.3  249970.1  145541.0 
 2538     1     2    53.0    91.7    38.7  2536.4    69.9  9625.6  7089.2   388.0   326.4  236359.1  134903.4 
 2538     1     3   103.4   140.5    37.1  2847.3   118.3  9047.5  6200.1  1646.7   395.8  259879.5  148834.3 
 2539     1     1     6.3    44.9    38.6  2662.7    21.1  9472.8  6810.1   446.1   233.0  245705.4  139197.0 
 2539     1     2    52.9    91.7    38.8  2562.4    69.6  9593.5  7031.2   388.6   310.3  237456.8  132400.1 
 2539     1     3   102.7   141.2    38.5  2823.4   118.0  9155.0  6331.6  1451.0   379.0  271240.4  155479.5 
 2540     1     1    14.2    44.7    30.5  4292.5    26.5  9006.4  4714.0   904.6   508.8  230787.0   93428.6 
 2540     1     2    55.9    95.1    39.3  3013.2    75.9  8401.9  5388.7   390.6   472.7  267241.0  140686.7 
 2540     1     3    99.8   141.4    41.6  2992.8   121.8  8122.9  5130.1   270.9   407.5  276806.1  145123.0 
 2541     1     1     6.0    45.6    39.7  4616.0    25.9  8985.0  4368.9   223.8   508.3  308129.3  114255.4 
 2541     1     2    56.1    95.4    39.3  3121.0    82.0  8363.4  5242.4   162.6   517.8  264903.8  136941.7 
 2541     1     3    99.9   141.4    41.6  3007.5   118.8  7684.1  4676.7   842.3   509.0  277932.6  145604.8 
 2542     1     1     4.3    45.7    41.4  4803.2    26.3  9109.3  4306.1   163.7   550.8  321704.8  115167.4 
 2542     1     2    55.9    95.1    39.1  3188.3    81.8  8342.7  5154.4   158.8   518.2  268537.6  134628.9 
 2542     1     3    99.9   141.3    41.4  3034.7   118.7  7655.9  4621.2   798.9   506.7  277635.4  144106.6 
 2543     1     1     6.4    45.5    39.0  2671.8    26.3  9579.1  6907.3   446.7  -499.7  248545.1  139001.7 
 2543     1     2    54.9    95.1    40.1  2338.8    85.5  9548.0  7209.2  1164.5  -112.5  256654.1  156086.0 
 2543     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2544     1     1     5.8    45.4    39.6  2636.8    26.2  9427.9  6791.1   895.4  -490.5  247193.9  136448.4 
 2544     1     2    54.8    93.5    38.7  2351.3    71.4  9486.0  7134.7  1128.9  -361.7  249335.9  152931.1 
 2544     1     3   101.1   113.8    12.7  2379.3   119.1  9675.2  7295.9  1339.3  -216.8   92411.5   59100.9 
 2545     1     1     5.7    44.4    38.7  2855.3    25.8  9512.9  6657.6  1170.5   880.5  246762.4  129696.5 
 2545     1     2    54.4    92.8    38.5  2157.6    71.0  9543.1  7385.5  1108.9  -329.4  244527.9  158224.0 
 2545     1     3   100.5   113.5    13.0  2320.0   129.9  9993.3  7673.3  1509.3  -104.8   90211.4   55411.7 
 2546     1     1     3.9    44.3    40.4  2849.0    25.6  9524.0  6675.1   383.8   841.2  262751.0  140245.6 
 2546     1     2    54.3    93.0    38.7  2174.9    70.8  9777.4  7602.5  1086.4  -334.0  244939.8  157943.6 
 2546     1     3    99.8   113.7    13.9  2372.5   130.3  9643.0  7270.6  1017.5   -95.7   93469.7   55509.8 
 2547     1     1     3.9    45.6    41.6  2877.5    25.6  9511.7  6634.1   375.8   738.4  272119.7  145508.0 
 2547     1     2    54.1    93.0    38.9  2201.0    70.7  9887.0  7686.0  1065.7  -341.7  244094.5  156053.6 
 2547     1     3   100.1   113.7    13.6  2377.0   119.7  9979.4  7602.5   998.7  -214.7   91988.8   56333.9 
 2548     1     1     2.4    45.6    43.2  2821.8    25.6  9455.3  6633.5   312.1   476.8  277035.3  150054.6 
 2548     1     2    53.2    94.3    41.2  2211.2    70.7  9733.2  7522.0   843.3  -339.4  253927.8  158845.8 
 2548     1     3    99.6   114.0    14.4  2304.4   119.7  9986.2  7681.9   898.9  -224.3   98335.8   59161.5 
 2549     1     1     6.0    21.3    15.3  2453.9    25.1  9560.6  7106.7  1202.0  -250.9  100859.3   56689.6 
 2549     1     2    60.4    92.5    32.1  2081.8    79.2  9474.3  7392.5   610.7   610.4  192027.5  121245.9 
 2549     1     3    99.9   115.2    15.3  2164.6   130.0  9634.1  7469.5  1147.8  -102.1  110563.9   71600.9 
 2550     1     1     7.1    21.2    14.1  2487.2    25.2  9668.7  7181.5  1120.1  -257.2   93186.9   53391.0 
 2550     1     2    60.6    92.4    31.8  2004.5    78.8  9328.7  7324.2   702.4   637.4  194448.9  126297.5 
 2550     1     3    99.8   115.3    15.5  2076.7   130.2  9631.0  7554.3  1118.3  -102.3  110552.5   73171.8 
 2551     1     1     7.7    20.8    13.1  2522.8    25.6  9361.5  6838.7  1066.7  -231.3   85437.2   47595.4 
 2551     1     2    60.2    91.7    31.4  2056.5    78.6  9453.9  7397.3   701.6   687.2  193167.9  125302.3 
 2551     1     3   100.3   115.1    14.7  2116.8   130.2  9744.2  7627.3  1253.4  -103.1  107926.3   71940.2 
 2552     1     1     8.5    20.4    12.0  2545.3    25.1  9645.1  7099.9  1184.4  -247.7   84477.5   48844.0 
 2552     1     2    60.0    91.5    31.4  2054.2    78.3  9096.6  7042.5   774.0   698.1  190796.1  123008.6 
 2552     1     3   100.6   115.1    14.5  2108.5   130.2  9742.3  7633.7  1409.5  -103.1  107678.5   71833.6 
 2553     1     1     8.4    20.5    12.1  2464.8    24.9  9799.8  7335.0  1354.6  -262.4   84960.5   50453.1 
 2553     1     2    59.9    90.6    30.7  2015.9    78.5  8915.3  6899.5   672.7   762.8  184233.6  117710.1 
 2553     1     3   100.3   115.2    15.0  2089.4   130.4  9560.7  7471.3  1302.5   -99.9  107159.0   71638.7 
 2554     1     1     8.5    20.5    12.0  2473.7    24.6  9867.5  7393.8  1455.4  -266.7   86089.1   51457.0 
 2554     1     2    59.9    90.4    30.5  2078.1    78.4  8619.1  6541.0   626.1   755.7  180066.8  111489.0 
 2554     1     3   100.4   114.9    14.5  2092.7   130.4  9456.7  7364.0  1330.5   -98.7  101889.0   68405.1 
 2555     1     1     8.6    20.3    11.7  2591.9    24.6  9715.7  7123.8  1356.3  -257.4   85971.8   49684.6 
 2555     1     2    59.9    90.6    30.7  2060.2    78.7  8748.3  6688.1   633.7   710.9  175594.5  107607.9 
 2555     1     3   100.2   114.9    14.7  2032.8   118.8  9470.5  7437.7  1238.8  -229.2  102298.9   69773.6 
 2556     1     1     6.4    45.8    39.4  2621.4    21.1  9312.4  6691.0   431.7   214.2  251605.2  144126.3 
 2556     1     2    53.6    91.5    37.8  2521.8    70.1  9611.5  7089.7   338.4   318.8  231706.7  130836.2 
 2556     1     3    99.5   117.8    18.3  2694.2   118.4  9398.7  6704.5  1453.2  -296.9  123817.3   69933.9 
 2557     1     1     6.8    46.4    39.6  2396.1    21.0  9335.9  6939.8   472.3   215.7  254634.2  153998.3 
 2557     1     2    52.9    92.2    39.3  2461.6    70.0  9633.7  7172.1   342.9   312.0  238963.4  135576.6 
 2557     1     3    99.8   140.3    40.5  2742.6   118.6  9061.6  6319.0   971.4   419.5  272043.3  154111.3 
 2558     1     1     6.4    45.9    39.4  2532.2    20.9  9434.4  6902.2   440.6   218.0  253650.4  149829.2 
 2558     1     2    53.3    91.6    38.2  2480.9    70.2  9481.0  7000.1   348.2   319.8  231599.6  132364.2 
 2558     1     3   100.7   118.7    18.1  2748.7   118.3  9127.3  6378.6  1291.7  -273.6  117138.4   62165.0 
 2559     1     1     5.4    45.6    40.2  2666.9    21.0  9404.7  6737.8   403.5   221.6  263462.5  151453.6 
 2559     1     2    53.9    92.3    38.4  2506.8    70.0  9459.8  6953.0   363.8   308.9  239715.5  136936.7 
 2559     1     3   100.7   139.6    38.9  2775.3   118.6  9057.4  6282.0   934.0   461.7  263844.0  150054.9 
 2560     1     1     6.1    45.6    39.5  2675.5    26.2  9524.5  6849.0   424.4  -507.6  252059.7  142365.0 
 2560     1     2    54.3    95.1    40.9  2290.3    85.4  9513.9  7223.7   953.5  -225.9  258937.0  160456.2 
 2560     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2561     1     1     5.0    44.5    39.5  2898.7    26.1  9532.1  6633.3  1053.8  -460.6  252383.4  133535.0 
 2561     1     2    54.1    92.9    38.8  2191.1    70.9  9679.6  7488.5  1053.8  -340.7  245172.0  157526.6 
 2561     1     3   100.4   113.7    13.3  2463.9   119.1  9993.4  7529.5  1421.2  -220.2   91896.4   54937.6 
 2562     1     1     4.0    45.5    41.5  2908.8    26.1  9524.5  6615.7   354.0   812.4  270643.6  142654.8 
 2562     1     2    53.8    93.1    39.3  2213.6    70.9  9259.3  7045.7   997.7   612.6  245954.7  152981.9 
 2562     1     3   100.6   113.8    13.2  2367.9   119.7  9943.3  7575.3  1473.8  -213.7   91705.4   56186.4 
 2563     1     1     5.0    45.5    40.6  3097.1    26.1  9507.4  6410.3   327.2  -430.0  265396.8  132220.5 
 2563     1     2    53.1    94.5    41.5  2189.9    70.8  9527.2  7337.3   805.9   520.5  251376.5  157211.6 
 2563     1     3    99.7   113.8    14.2  2397.3   119.5  9883.6  7486.3  1479.7  -212.4   94512.0   56155.4 
 2564     1     1     8.2    21.3    13.1  2516.5    25.3  9381.1  6864.5  1073.4  -244.9   89723.2   51975.0 
 2564     1     2    60.0    92.2    32.2  2040.1    78.3  9240.8  7200.7   320.1   600.3  197597.5  126193.7 
 2564     1     3   100.1   114.8    14.7  2214.7   119.1  9730.1  7515.4  1207.0  -222.4  104330.5   68895.4 
 2565     1     1    23.4    46.4    23.0  2585.1    25.5  9375.8  6790.7  -381.1   605.5  156894.2   92266.9 
 2565     1     2    60.0    91.3    31.4  2083.7    78.8  9458.5  7374.8   677.8   775.5  198319.2  127474.8 
 2565     1     3   100.3   115.2    14.9  2158.7   130.3  9680.1  7521.4  1234.9  -101.8  108324.9   71627.1 
 2566     1     1     9.1    20.7    11.6  2554.5    25.0  9521.3  6966.8  1252.4  -248.8   83343.7   50135.5 
 2566     1     2    59.9    90.8    30.9  2048.6    78.5  9026.8  6978.2   698.5   782.0  190740.6  123136.6 
 2566     1     3   100.6   115.0    14.4  2144.3   130.5  9532.7  7388.4  1251.2   -98.6  105192.1   68739.0 
 2567     1     1     8.9    20.6    11.7  2526.5    24.7  9696.6  7170.1  1477.9  -260.9   87062.8   51691.9 
 2567     1     2    60.1    90.5    30.4  2056.3    78.5  8778.5  6722.1   663.0   768.6  182102.8  116300.2 
 2567     1     3   100.6   115.2    14.6  2154.5   119.3  9443.7  7289.2  1250.9  -218.4  105673.5   69046.2 
 2568     1     1     8.3    20.6    12.3  2521.8    24.8  9685.2  7163.4  1363.1  -257.8   87226.3   51920.9 
 2568     1     2    60.1    90.4    30.4  2085.2    78.4  9155.1  7069.9   668.6   767.0  180444.9  113717.9 
 2568     1     3   100.5   115.0    14.5  2102.2   130.2  9348.9  7246.7  1362.1   -97.2  102287.8   68652.2 
 2569     1     1     6.4    46.5    40.1  2726.1    21.0  9294.6  6568.5   433.6   193.9  259532.6  145037.2 
 2569     1     2    54.1    90.3    36.2  2816.8    69.9  9522.4  6705.7   325.7   293.8  230276.0  123238.7 
 2569     1     3   103.3   117.5    14.2  2944.6   118.5  9212.8  6268.2  1301.6  -283.7  107551.0   60437.5 
 2570     1     1    23.3    46.0    22.6  2484.6    25.4  9359.4  6874.8  -381.9   610.0  150943.9   91312.9 
 2570     1     2    59.9    92.0    32.1  1946.5    78.8  9067.9  7121.4   290.5   685.2  192489.9  124362.4 
 2570     1     3   100.3   114.9    14.6  2132.9   119.0  9653.7  7520.7  1136.3  -226.7  101147.1   67020.1 
 2571     1     1     9.0    20.7    11.6  2589.1    25.0  9625.6  7036.5  1183.4  -254.8   83663.0   50004.6 
 2571     1     2    60.0    90.9    30.9  2085.0    78.5  8823.6  6738.6   684.2   753.6  183667.4  116949.0 
 2571     1     3   100.7   115.2    14.5  2147.4   130.5  9574.0  7426.6  1262.0   -99.7  106389.8   69883.8 
 2572     1     1     9.0    20.7    11.7  2577.4    24.9  9581.2  7003.9  1242.0  -252.2   84537.4   51031.3 
 2572     1     2    60.2    90.6    30.4  2065.7    78.3  8862.3  6796.6   300.2   746.6  183464.2  117361.7 
 2572     1     3   100.4   139.0    38.5  2103.9   130.5  9126.9  7023.0  -342.8  -213.7  248336.5  164181.2 
 2573     1     1     9.0    20.6    11.6  2633.9    24.8  9584.5  6950.6  1230.7  -252.5   84862.3   50621.4 
 2573     1     2    59.8    90.3    30.5  2118.6    78.8  9031.9  6913.4   271.9   792.9  183246.5  113333.7 
 2573     1     3   100.5   138.4    37.9  2113.2   130.3  9116.9  7003.7  -335.8  -207.5  246360.7  161832.0 
 2574     1     1     7.9    47.9    40.1  2215.7    24.8  8837.1  6621.4  -342.6   578.9  238474.6  145415.5 
 2574     1     2    58.8    91.9    33.1  1812.4    78.9  8414.3  6601.8   252.1   570.6  173024.6  109589.4 
 2574     1     3   100.7   116.8    16.2  2022.8   119.7  9019.6  6996.8   985.7  -225.8  106403.9   69993.9 
 2575     1     1     7.9    21.0    13.1  2336.4    24.5  9050.6  6714.2  1325.5  -259.3   86404.6   51358.5 
 2575     1     2    60.2    91.1    30.9  1946.8    78.7  8237.6  6290.9   260.0   590.5  166784.8  102541.1 
 2575     1     3    99.8   116.0    16.2  2070.8   119.2  9062.6  6991.8  1056.4  -220.4  107754.2   68409.2 
 2576     1     1     9.0    20.7    11.6  2500.9    25.0  9355.3  6854.4  1153.7  -251.9   81463.8   48952.1 
 2576     1     2    59.9    91.2    31.3  1922.3    78.6  8633.2  6710.9   263.2   644.0  174830.4  109473.1 
 2576     1     3    99.8   115.6    15.8  2055.9   119.5  9472.7  7416.9   871.7  -231.6  105455.0   68449.6 
 2577     1     1     9.1    20.7    11.5  2548.7    25.2  9596.4  7047.7  1200.3  -252.0   82543.8   49410.3 
 2577     1     2    59.8    90.4    30.7  2009.8    78.6  8799.9  6790.1   528.9   726.8  175252.9  108929.9 
 2577     1     3   100.5   115.3    14.8  2138.0   119.3  9109.9  6971.9  1181.7  -205.4  101669.9   65324.4 
 2578     1     1    23.3    46.3    23.0  2178.2    25.3  9032.6  6854.4  -376.9   692.5  145632.5   91178.7 
 2578     1     2    61.4    92.6    31.2  1833.4    79.1  8677.9  6844.6   811.5   586.4  162552.7  102051.9 
 2578     1     3   100.4   116.4    16.0  2077.3   119.6  9431.5  7354.2   927.4  -237.7  105225.9   67834.4 
 2579     1     1     9.4    20.6    11.2  2209.5    24.6  9031.9  6822.4  1303.2  -255.5   78445.1   49721.9 
 2579     1     2    60.4    92.2    31.8  1828.6    78.6  8516.9  6688.3   810.0   545.1  159659.7   97487.1 
 2579     1     3   100.3   116.0    15.6  2007.7   119.5  9444.4  7436.7   960.6  -239.1  101729.0   67598.4 
 2580     1     1     9.2    20.5    11.3  2357.0    24.2  9155.1  6798.1  1471.2  -256.7   80841.0   50199.9 
 2580     1     2    59.7    92.2    32.5  1922.1    78.7  8742.1  6820.0   889.7   580.9  167372.1  100099.6 
 2580     1     3   100.2   115.7    15.5  1959.8   119.3  9565.4  7605.5  1030.6  -242.7  104152.6   70835.8 
 2581     1     1     9.1    20.5    11.4  2353.0    23.6  8988.7  6635.7  1430.5  -272.3   80786.9   50197.4 
 2581     1     2    59.7    91.9    32.3  1928.1    78.9  8450.6  6522.5   720.6   604.7  166405.9  100850.3 
 2581     1     3   100.2   115.0    14.8  1937.8   119.1  9288.0  7350.2   939.7  -237.1   99235.6   66293.3 
 2582     1     1    23.4    46.8    23.4  2252.8    25.2  9223.3  6970.5  -378.6   619.0  149550.7   93231.6 
 2582     1     2    60.7    94.5    33.8  1900.9    79.1  8873.4  6972.6   850.6   479.2  181940.7  113509.1 
 2582     1     3   100.5   115.8    15.3  2155.7   119.4  9581.9  7426.2   975.9  -232.4  101893.6   65247.4 
 2583     1     1     9.9    20.6    10.7  2253.8    25.0  8916.2  6662.4  1401.0  -236.8   76059.8   46760.5 
 2583     1     2    60.3    93.6    33.4  1950.5    78.7  8527.8  6577.3   834.6   477.8  169178.2  100909.6 
 2583     1     3   100.5   116.1    15.6  2098.3   119.4  9562.0  7463.7   971.6  -245.8  105912.7   68144.1 
 2584     1     1     9.2    20.5    11.3  2338.0    25.2  9029.2  6691.2  1198.7  -232.8   78809.7   48415.6 
 2584     1     2    68.3    92.8    24.6  1899.6    78.6  8751.9  6852.3   870.7   546.1  141765.5   92376.4 
 2584     1     3   100.3   115.8    15.5  2069.7   118.8  9943.1  7873.4  1149.1  -263.0  106698.9   71514.3 
 2585     1     1     9.1    20.5    11.4  2368.3    25.2  9139.4  6771.1  1165.4  -233.7   79937.4   49149.2 
 2585     1     2    68.4    92.4    24.0  1902.8    79.0  9122.9  7220.1   783.1   602.2  142059.6   92587.2 
 2585     1     3   100.3   115.4    15.0  2045.9   119.3  9855.1  7809.2  1064.0  -245.6  104149.8   69370.1 
 2586     1     1    24.1    46.9    22.8  2209.2    25.6  9262.3  7053.1  -370.2   623.3  149156.9   96136.4 
 2586     1     2    60.6    94.8    34.2  2176.2    79.6  8935.7  6759.4   807.9   585.5  186416.3  108072.0 
 2586     1     3   100.1   114.5    14.4  2361.6   119.4  9649.6  7287.9   864.5  -224.1   96027.9   58241.7 
 2587     1     1     8.7    20.7    11.9  2265.6    25.5  8492.7  6227.1   900.0  -215.9   76872.4   45153.5 
 2587     1     2    59.7    94.3    34.5  1992.3    78.1  8853.9  6861.6   810.8   407.3  177904.0  104188.9 
 2587     1     3   100.8   114.9    14.1  2123.3   118.7  9659.3  7536.0  1240.4  -243.0   96271.9   62298.6 
 2588     1     1     8.6    20.6    12.0  2467.1    25.4  8811.4  6344.3   911.0  -223.5   79208.8   44669.4 
 2588     1     2    69.0    93.5    24.4  1977.7    78.3  9328.1  7350.4   891.9   494.9  146130.5   94710.7 
 2588     1     3   100.3   114.9    14.6  2070.4   119.1  9826.6  7756.3  1149.0  -236.1   99015.8   65890.1 
 2589     1     1     8.7    20.6    11.9  2393.1    25.2  9090.1  6697.0  1013.0  -235.9   82349.1   48845.8 
 2589     1     2    68.2    93.0    24.8  1941.4    79.0  9436.3  7494.9   766.7   554.8  147375.4   94958.1 
 2589     1     3   100.3   114.7    14.5  2070.2   118.9  9985.1  7914.9  1185.3  -248.5  100177.6   67054.8 
 2590     1     1     8.3    20.8    12.4  2317.6    25.1  9189.0  6871.4  1122.3  -242.8   84119.7   51673.2 
 2590     1     2    59.9    92.6    32.6  1936.4    79.0  8694.2  6757.8   645.1   555.7  171434.0  103660.6 
 2590     1     3   100.3   115.5    15.2  2003.3   118.9  9357.7  7354.4  1208.3  -234.0  104509.0   70452.2 
 2591     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2591     1     2    60.6    95.1    34.5  2263.6    79.6  8916.7  6653.1   809.4   501.7  191423.5  107669.3 
 2591     1     3   100.0   114.3    14.2  2435.2   119.4  9542.2  7107.1   881.3  -208.9   97970.0   59007.3 
 2592     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2592     1     2    59.8    94.4    34.7  2086.8    79.2  8588.2  6501.4   289.5   490.4  185559.1  108347.2 
 2592     1     3   100.5   114.2    13.7  2264.9   119.2  9611.6  7346.8  1039.0  -220.8   94370.9   58133.1 
 2593     1     1     8.9    20.8    11.9  2322.6    25.5  8618.6  6296.0   944.5  -219.9   77503.7   44986.9 
 2593     1     2    59.3    94.1    34.8  2084.9    78.5  8747.2  6662.3   739.0   449.5  177359.5  100217.9 
 2593     1     3   100.8   114.4    13.6  2199.2   119.0  9660.4  7461.2  1127.0  -231.2   95514.7   60328.2 
 2594     1     1     8.7    20.8    12.1  2475.6    25.7  9011.0  6535.4   944.3  -228.6   79471.7   44813.1 
 2594     1     2    59.4    93.9    34.4  2037.6    78.7  8885.4  6847.9   772.1   463.5  177916.4  104564.0 
 2594     1     3   100.4   114.3    13.9  2119.6   119.0  9716.0  7596.4  1071.4  -231.7   96138.9   62225.4 
 2595     1     1     8.4    21.5    13.1  2448.3    25.5  8960.7  6512.4   958.1  -231.4   86076.4   49351.8 
 2595     1     2    68.1    92.9    24.8  2010.6    79.0  9171.3  7160.7   794.5   546.1  140593.8   88318.1 
 2595     1     3   100.3   114.6    14.3  2102.2   119.0  9623.5  7521.3  1073.9  -230.9   96915.6   63280.8 
 2596     1     1     7.9    20.6    12.7  2365.1    25.0  9319.6  6954.6  1191.2  -232.3   89523.9   54047.9 
 2596     1     2    69.1    91.4    22.4  2068.9    79.3  8873.4  6804.6   667.3   696.9  135186.5   85534.0 
 2596     1     3   100.2   114.6    14.4  2126.8   118.6  9555.0  7428.1  1260.7  -230.4   99863.7   65834.7 
 2597     1     1     7.2    20.3    13.1  2280.2    24.5  9474.6  7194.4  1108.4  -248.8   90237.7   56034.8 
 2597     1     2    68.8    91.1    22.3  2056.0    79.1  8659.3  6603.3   677.8   683.4  135862.5   84462.6 
 2597     1     3   100.3   114.7    14.4  2083.9   118.6  9626.8  7542.9  1263.5  -238.3  100530.0   67187.5 
