  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
 2947     1     1    18.2    51.9    33.7  7233.3    31.7  8965.6  1732.2   108.9    49.1  287629.5   34462.8 
 2947     1     2    68.3   116.7    48.4  6692.2    84.5  8861.5  2169.3   -69.3   544.5  411522.9   76912.5 
 2947     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2948     1     1     1.3    15.5    14.2  7519.7    12.4  8781.5  1261.8    57.9   567.4  130125.2    9809.4 
 2948     1     2    18.4    52.3    33.8  7351.3    35.3  8677.0  1325.7    88.3    72.8  296578.0   31929.5 
 2948     1     3    54.4    73.4    19.0  7252.8    63.1  8843.0  1590.2   113.1   581.4  167998.8   15689.6 
 2948     1     4    74.9    95.5    20.6  7544.9    79.0  8912.9  1368.0   512.8    35.4  191909.3   18377.1 
 2948     1     5   101.1   112.9    11.8  6679.8   109.4  9419.6  2739.9   125.7  1133.5  106396.3   19559.5 
 2948     1     6   121.4   142.0    20.6  5058.1   129.6  7550.3  2492.3   525.8   243.2  145824.6   34547.1 
 2948     1     7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2949     1     1     2.6    24.9    22.3  4047.5    17.7  9138.7  5091.2   360.1   774.6  163307.8   66167.2 
 2949     1     2    26.7    43.9    17.2  3939.9    32.6  9103.2  5163.3   939.8   569.7  121595.1   46736.7 
 2949     1     3    57.2    72.1    14.9  3310.6    62.3  9218.2  5907.6  1642.2   449.1  114035.8   57755.4 
 2949     1     4    74.2    88.4    14.2  3294.5    80.3  8802.7  5508.2  1101.2   897.1  101049.8   48338.4 
 2949     1     5   102.7   117.9    15.1  4176.9   109.9  9175.7  4998.8  1330.7   538.6  122570.4   51563.0 
 2949     1     6   121.0   138.0    17.0  4079.1   126.8  8817.5  4738.4   890.3   738.7  123239.1   41657.2 
 2949     1     7   142.9   163.7    20.8  3297.9   157.6  9567.0  6269.2   766.8  1117.4  134934.2   59083.2 
 2950     1     1     2.6    25.4    22.8  3469.1    18.2  9345.1  5876.1   358.6  1288.0  168169.4   81442.6 
 2950     1     2    26.4    44.2    17.8  3261.3    32.3  9177.8  5916.5  1385.7   788.8  121579.6   56353.1 
 2950     1     3    56.7    71.8    15.1  3100.1    63.5  9416.4  6316.3  1357.3   750.6  114483.9   61782.8 
 2950     1     4    74.4    88.5    14.1  3040.6    80.1  8847.1  5806.5  1341.4   904.6  100678.5   52028.5 
 2950     1     5   102.1   116.8    14.7  3875.4   109.7  9480.1  5604.8  1205.3   749.0  114473.3   52467.1 
 2950     1     6   119.2   138.2    19.0  3818.8   126.5  8975.5  5156.8   830.1   739.3  133576.6   53382.0 
 2950     1     7   142.9   163.4    20.6  3367.8   157.3  9638.3  6270.4   791.5  1067.8  133936.9   56476.6 
 2951     1     1     3.3    24.6    21.3  4198.7    17.5  9563.0  5364.3   407.5   813.0  159589.4   63019.3 
 2951     1     2    26.6    43.6    17.0  3997.0    32.9  8716.4  4719.4   726.2   726.4  118657.5   42714.1 
 2951     1     3    56.3    71.8    15.5  2895.1    63.2  9265.6  6370.5  1274.4   709.1  110495.9   61279.5 
 2951     1     4    74.4    88.0    13.6  2968.8    80.0  8757.6  5788.8  1412.5   874.7   94984.9   50453.1 
 2951     1     5   102.5   117.2    14.7  3699.8   109.9  9176.5  5476.7  1292.9   890.5  118915.5   56018.4 
 2951     1     6   119.6   136.3    16.7  3650.9   126.4  8922.1  5271.2  1055.2   808.9  125443.8   56077.5 
 2951     1     7   146.8   163.5    16.8  3266.5   157.6  9704.3  6437.8   964.9  1241.7  116780.4   54717.0 
 2952     1     1     3.6    24.7    21.0  4161.2    17.9  9004.0  4842.8   380.8   909.0  154113.0   58406.0 
 2952     1     2    26.6    44.1    17.5  3943.9    32.5  8902.1  4958.1   984.2   744.1  122752.0   43873.6 
 2952     1     3    56.5    71.7    15.3  3076.8    63.7  9388.2  6311.4  1298.6   799.1  113073.7   60768.5 
 2952     1     4    74.3    88.1    13.8  3096.1    80.1  8665.5  5569.4  1192.9   904.7   98144.6   48607.2 
 2952     1     5   102.8   117.2    14.4  3667.9   110.0  9149.8  5481.9  1440.6   854.1  116946.5   54592.6 
 2952     1     6   119.6   136.1    16.5  3706.4   126.4  8957.5  5251.0  1033.8   808.5  125155.8   54733.6 
 2952     1     7   147.8   163.7    15.9  3310.4   157.2  9403.3  6092.9  1031.8   966.1  109124.5   49537.7 
 2953     1     1     3.4    24.8    21.4  4015.8    18.0  9096.4  5080.6   374.8   979.5  150861.2   58498.2 
 2953     1     2    26.5    42.8    16.3  3823.9    32.2  8999.2  5175.3  1148.6   805.2  114602.6   45773.3 
 2953     1     3    56.5    71.7    15.3  3205.0    63.8  9266.2  6061.3  1245.4   753.9  113584.2   59100.0 
 2953     1     4    74.0    88.1    14.1  3228.1    79.7  8901.7  5673.6  1211.1   879.9  105130.5   50252.7 
 2953     1     5   102.6   117.1    14.4  3632.4   109.9  9299.7  5667.3  1332.2   859.3  117080.3   55329.1 
 2953     1     6   119.4   135.8    16.5  3683.1   126.3  8970.1  5287.0  1027.1   815.8  121918.8   55622.7 
 2953     1     7   147.7   163.6    15.9  3374.4   157.1  9358.3  5983.9   920.0   972.7  111391.1   50652.5 
 2954     1     1     6.3    24.7    18.4  4138.1    17.9  9353.6  5215.5   924.1   974.9  136881.8   54120.7 
 2954     1     2    26.7    43.4    16.7  3804.9    32.1  9294.8  5489.9  1243.4   768.0  120266.5   47974.0 
 2954     1     3    51.6    71.8    20.2  3215.8    64.3  9307.5  6091.7  1141.6   810.9  130969.9   60222.6 
 2954     1     4    73.9    88.2    14.3  3260.7    79.8  8895.8  5635.1  1216.5   913.2  106900.9   51469.1 
 2954     1     5   102.8   117.2    14.5  3629.6   110.1  9264.0  5634.5  1433.6   915.3  118116.1   56413.6 
 2954     1     6   119.5   136.2    16.7  3658.8   126.3  9041.7  5383.0  1076.5   808.2  126205.8   56689.5 
 2954     1     7   147.1   163.5    16.4  3329.5   157.1  9472.9  6143.4   840.0  1054.3  113171.8   53240.7 
 2955     1     1     5.6    24.7    19.1  3962.9    18.0  9571.5  5608.7   490.2  1158.2  143321.9   60101.3 
 2955     1     2    26.6    43.4    16.8  3623.6    32.2  9354.9  5731.3  1281.9   773.3  120349.2   51500.6 
 2955     1     3    51.5    72.0    20.5  3223.1    64.4  9388.8  6165.6  1050.1   735.2  130697.2   59788.2 
 2955     1     4    74.1    88.7    14.6  3238.3    80.0  8815.8  5577.5  1221.9   851.2  103448.7   51635.9 
 2955     1     5   102.6   117.3    14.7  3481.3   110.1  9358.1  5876.8  1472.2  1005.8  119138.3   59955.6 
 2955     1     6   119.8   136.3    16.5  3527.9   126.4  9013.3  5485.4  1184.9   783.7  124672.7   57642.9 
 2955     1     7   146.7   162.9    16.3  3309.0   157.0  9660.4  6351.4   852.5  1197.8  112376.1   52813.8 
 2956     1     1     5.2    24.7    19.5  3992.1    18.0  9591.7  5599.6   453.9  1158.9  144898.3   61065.2 
 2956     1     2    26.7    43.7    17.0  3678.0    32.3  9227.5  5549.5  1227.3   741.0  120411.5   50530.0 
 2956     1     3    51.5    71.3    19.8  3371.0    64.7  9148.4  5777.4   963.8   883.6  124519.5   50356.8 
 2956     1     4    73.5    88.5    15.0  3393.9    80.0  8772.3  5378.3  1019.2   872.7  109316.8   51619.8 
 2956     1     5   102.5   117.4    14.9  3528.0   110.2  9305.8  5777.7  1306.2  1026.8  119813.0   59836.3 
 2956     1     6   119.9   135.7    15.8  3678.4   126.4  8927.7  5249.4  1165.2   790.0  121238.9   55028.0 
 2956     1     7   148.2   163.3    15.1  3114.3   157.2  9710.2  6595.9   976.4  1246.6  108287.8   55344.6 
 2957     1     1     5.2    24.9    19.6  4304.5    18.1  8983.7  4679.2   425.3  1045.8  142726.9   52332.4 
 2957     1     2    26.8    43.9    17.1  3891.1    32.4  9206.4  5315.3  1028.7   591.9  121757.6   47826.2 
 2957     1     3    50.3    71.9    21.5  3656.4    65.4  9241.4  5585.0  1002.4   837.4  133944.8   49847.3 
 2957     1     4    74.1    88.8    14.8  3695.8    80.4  8793.6  5097.8   904.7   894.2  107941.4   48808.8 
 2957     1     5   102.5   117.0    14.5  3670.7   110.2  9307.5  5636.8  1356.9  1054.8  114604.6   55873.9 
 2957     1     6   119.5   135.9    16.4  3854.5   126.3  8826.3  4971.8   974.5   761.7  122084.5   52702.7 
 2957     1     7   147.0   163.7    16.7  3407.4   157.5  9742.0  6334.6   888.0  1163.1  121673.1   56932.9 
 2958     1     1     4.5    24.9    20.4  4364.4    18.0  8901.1  4536.7   867.9   861.9  143610.9   47594.4 
 2958     1     2    26.8    44.4    17.5  3874.7    32.5  9204.6  5329.9  1010.8   549.6  126311.0   48816.9 
 2958     1     3    48.3    71.9    23.6  3634.2    65.4  9238.9  5604.7  1030.1   823.1  140719.7   49864.4 
 2958     1     4    74.0    88.6    14.6  3779.2    80.6  8822.5  5043.3   883.3   958.9  109051.8   48583.8 
 2958     1     5   102.5   117.1    14.6  3684.3   110.2  9077.3  5393.0  1326.3  1034.5  118221.4   55587.6 
 2958     1     6   119.6   135.5    15.9  3885.3   126.3  8833.4  4948.1  1003.9   762.7  121177.1   51241.2 
 2958     1     7   145.8   163.7    18.0  3475.7   157.6  9681.5  6205.8   801.2  1194.6  127346.8   57833.0 
 2959     1     1     2.9    24.7    21.8  4365.5    17.7  8856.1  4490.6   356.8   722.5  158361.1   53589.3 
 2959     1     2    26.6    44.1    17.6  4138.5    32.6  8802.6  4664.1   906.7   753.4  124803.2   42033.7 
 2959     1     3    52.0    72.0    20.0  3069.2    64.0  9339.5  6270.3  1115.5   846.2  133065.3   65542.5 
 2959     1     4    74.1    87.9    13.8  3156.6    80.1  8912.0  5755.4  1233.4   969.8   98116.0   50767.3 
 2959     1     5   102.1   117.3    15.2  3571.6   109.9  9330.6  5759.0  1091.4   913.9  118973.8   58256.9 
 2959     1     6   119.7   135.9    16.2  3677.2   126.5  9145.7  5468.5  1081.0   799.1  122270.7   56080.5 
 2959     1     7   148.0   163.5    15.5  3475.9   157.8  9762.1  6286.2  1026.9  1368.3  111594.8   52504.1 
 2960     1     1     2.9    24.7    21.8  4372.4    17.9  9005.6  4633.1   359.2   828.7  159054.7   54116.3 
 2960     1     2    26.6    44.2    17.6  4062.0    32.3  8924.6  4862.6   970.2   704.6  123507.5   42268.0 
 2960     1     3    56.1    71.9    15.8  3055.5    64.0  9358.6  6303.1  1191.5   860.9  115055.1   63111.0 
 2960     1     4    74.1    87.9    13.8  3146.3    80.0  8881.5  5735.3  1186.5   900.4   97310.7   50116.9 
 2960     1     5   102.5   117.4    14.9  3532.8   109.9  9256.4  5723.6  1238.6   868.1  117300.4   57242.7 
 2960     1     6   119.8   136.2    16.4  3517.3   126.6  9154.4  5637.1  1101.2   830.7  124797.6   57969.1 
 2960     1     7   146.3   163.5    17.2  3344.4   157.4  9798.4  6454.0  1141.3  1113.3  117159.5   53615.9 
 2961     1     1     3.4    24.7    21.3  3908.8    17.7  9345.2  5436.4   920.7   994.9  148681.0   58778.0 
 2961     1     2    26.5    43.3    16.8  3653.9    32.3  8930.0  5276.1  1207.7   776.4  117889.2   48465.8 
 2961     1     3    51.7    72.4    20.6  3242.4    64.6  9395.1  6152.8  1161.2   765.2  133007.3   58432.9 
 2961     1     4    74.5    88.3    13.8  3278.6    80.6  8733.7  5455.1   995.5   898.7   98900.5   46443.6 
 2961     1     5   102.7   117.2    14.5  3608.6   110.1  9317.2  5708.6  1481.2   992.6  119414.3   58067.8 
 2961     1     6   119.6   135.7    16.1  3673.6   126.3  9055.7  5382.1  1132.2   827.2  122474.7   56350.0 
 2961     1     7   146.3   163.5    17.3  3414.5   157.1  9477.9  6063.4   813.9  1003.9  117064.0   52189.2 
 2962     1     1     5.9    24.8    18.9  3980.8    17.9  9289.6  5308.8   871.3  1020.7  139464.0   55867.2 
 2962     1     2    26.6    43.2    16.6  3628.1    32.4  8931.6  5303.5  1182.4   771.3  117994.4   49060.8 
 2962     1     3    51.6    72.4    20.8  3320.3    64.9  9379.9  6059.6  1169.4   808.5  134246.0   57879.8 
 2962     1     4    74.5    88.6    14.0  3317.7    80.9  8743.4  5425.7   963.9   951.4  101911.1   48827.3 
 2962     1     5   102.6   117.4    14.8  3426.0   110.2  9316.9  5890.9  1455.8  1084.0  119290.1   61048.8 
 2962     1     6   119.8   135.9    16.2  3527.9   126.3  9019.3  5491.4  1215.9   780.1  121061.3   57558.6 
 2962     1     7   146.1   163.5    17.4  3545.4   157.1  9535.1  5989.7   874.3   972.9  118437.8   51075.6 
 2963     1     1     6.1    24.9    18.8  4146.9    17.8  9335.3  5188.4   875.2   851.7  136576.2   53637.6 
 2963     1     2    26.8    44.1    17.3  3758.1    32.5  9103.5  5345.4  1110.7   623.9  124060.2   48898.4 
 2963     1     3    51.5    72.3    20.8  3347.9    65.5  9331.0  5983.1  1030.5   980.8  134130.1   57128.2 
 2963     1     4    74.3    88.6    14.3  3389.9    80.6  8741.9  5352.0   982.2   910.4  103783.3   49544.4 
 2963     1     5   102.6   117.4    14.8  3384.2   110.3  9056.9  5672.7  1409.6  1202.1  117578.3   60046.4 
 2963     1     6   119.8   135.8    16.0  3492.7   126.4  8841.6  5348.9  1196.6   815.7  119531.6   56663.8 
 2963     1     7   146.4   163.8    17.4  3218.4   157.7  9666.0  6447.6   720.4  1260.7  123280.5   62130.7 
 2964     1     1     5.7    24.9    19.3  4433.8    15.7  9664.5  5230.6   937.0   343.1  140805.9   47695.1 
 2964     1     2    26.8    44.4    17.5  4004.2    32.5  9109.8  5105.6   962.8   536.6  126057.9   45974.6 
 2964     1     3    48.8    72.4    23.6  3719.8    65.4  9245.0  5525.2  1112.6   743.4  147661.6   50946.5 
 2964     1     4    74.5    88.9    14.4  3784.6    80.9  8732.9  4948.3   811.9   918.0  105991.5   45437.7 
 2964     1     5   102.6   117.2    14.6  3605.9   110.2  8970.9  5364.9  1395.9  1131.1  118245.9   56945.4 
 2964     1     6   119.8   136.5    16.7  3709.6   126.4  8863.1  5153.5   997.5   761.3  123707.3   53224.5 
 2964     1     7   146.5   163.7    17.2  3537.4   157.5  9673.7  6136.3   861.2  1120.0  122695.2   55485.6 
 2965     1     1     4.1    24.9    20.8  4713.9    17.4  9598.2  4884.3   812.6   576.3  152801.5   49094.9 
 2965     1     2    26.9    44.7    17.8  4262.5    32.5  9119.1  4856.6   903.7   490.2  132377.2   47127.6 
 2965     1     3    57.9    72.3    14.4  3925.3    65.2  9096.3  5171.0  1066.6   619.0  112332.0   45601.2 
 2965     1     4    74.1    91.6    17.4  3871.8    80.8  8794.7  4922.9   815.0   813.4  121687.0   48123.1 
 2965     1     5   102.2   117.1    15.0  3648.6   110.2  9206.9  5558.3  1295.2  1093.3  119427.1   57400.6 
 2965     1     6   119.7   136.7    17.0  3860.1   126.5  8867.8  5007.7  1008.1   697.4  127330.5   53987.9 
 2965     1     7   144.2   163.8    19.5  3879.4   157.5  9522.8  5643.4   464.2  1015.4  137483.8   56017.3 
 2966     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2966     1     2    97.6   138.7    41.1  3075.8   116.6  7342.1  4266.3   676.3   157.8  217532.0   85271.5 
 2966     1     3   153.2   173.1    19.9  2727.2   161.1  9152.0  6424.8  1172.4   972.8  135699.2   75701.6 
 2967     1     1     2.8    25.0    22.3  4277.9    17.9  8827.1  4549.2   359.6   920.2  161760.6   54814.1 
 2967     1     2    26.7    44.3    17.6  4025.4    32.4  8977.9  4952.5  1048.7   772.7  124720.1   44211.3 
 2967     1     3    51.0    72.5    21.5  3231.2    64.9  9375.5  6144.3   931.0   884.0  142561.9   65014.1 
 2967     1     4    74.6    90.6    16.0  3001.9    80.8  8992.6  5990.8  1086.0   898.5  107674.0   53640.7 
 2967     1     5   103.7   117.4    13.7  3155.6   110.1  9298.8  6143.1  1702.4   958.1  108893.4   58403.4 
 2967     1     6   119.8   135.7    16.0  3489.0   126.4  9178.8  5689.8  1209.7   817.3  122162.0   59360.3 
 2967     1     7   147.0   162.3    15.3  3169.8   157.3  9589.1  6419.3  1070.0  1664.8  107071.5   50015.8 
 2968     1     1     3.0    25.0    22.0  4021.8    17.9  8796.3  4774.5   359.2   996.8  154236.4   57713.3 
 2968     1     2    26.7    44.1    17.4  3757.5    32.6  8953.2  5195.7  1075.9   661.7  123421.2   48270.6 
 2968     1     3    51.0    72.6    21.6  2986.5    64.8  9416.8  6430.3  1168.6   820.9  134512.8   65823.5 
 2968     1     4    74.7    90.4    15.7  2829.1    81.1  8942.2  6113.1  1155.0   963.1  106804.1   55880.5 
 2968     1     5   103.7   117.3    13.6  3100.4   110.3  9101.5  6001.2  1698.2  1144.8  108446.6   58840.9 
 2968     1     6   119.6   135.8    16.1  3386.2   126.2  9099.1  5712.9  1303.4   799.5  121208.9   60257.3 
 2968     1     7   146.0   162.9    16.8  3445.8   157.0  9486.1  6040.3   877.8  1145.8  111268.8   49244.2 
 2969     1     1     3.6    24.9    21.3  3999.0    18.1  8803.0  4804.0   923.1  1201.5  145942.4   53965.2 
 2969     1     2    26.8    43.9    17.2  3625.9    32.6  9019.4  5393.4  1162.1   675.6  120236.2   51343.3 
 2969     1     3    50.9    71.7    20.8  3354.4    64.7  9488.6  6134.2  1074.0   917.8  132454.3   55302.9 
 2969     1     4    74.5    88.9    14.3  3346.0    81.3  8885.0  5539.0   942.0   997.9  103947.4   50410.9 
 2969     1     5   103.2   117.5    14.3  3336.3   110.5  9151.0  5814.7  1632.1  1175.3  111093.9   57712.9 
 2969     1     6   119.8   135.4    15.6  3524.0   126.2  9055.8  5531.8  1297.1   794.1  120591.4   57158.6 
 2969     1     7   147.2   163.6    16.3  3138.4   157.0  9418.6  6280.2   880.3  1062.6  111006.1   54514.4 
 2970     1     1     1.5    66.1    64.6  7702.4    36.5  8883.5  1181.1   113.1   -61.6  564934.9   48874.5 
 2970     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 2970     1     3   103.1   141.5    38.4  2852.6   116.9  7199.6  4347.0   306.9   167.5  211431.8   97327.6 
 2971     1     1     5.5    25.4    19.9  4349.8    19.4  8569.1  4219.2   286.6   953.7  139304.6   43608.4 
 2971     1     2    27.2    45.3    18.1  4218.7    33.5  8537.2  4318.4   816.0   425.3  128332.0   43957.3 
 2971     1     3    51.7    72.5    20.8  3897.6    66.0  9082.0  5184.3   835.0   874.9  139245.3   49600.4 
 2971     1     4    74.9    93.5    18.6  3659.7    80.8  8502.3  4842.6   954.4   385.1  125460.9   48607.7 
 2971     1     5   103.5   116.0    12.4  4098.6   108.5  9546.9  5448.3  1636.6   586.6  100284.6   42903.8 
 2971     1     6   120.1   138.3    18.2  4274.2   126.2  8798.9  4524.8   683.5   481.2  125527.9   40044.8 
 2971     1     7   147.0   163.7    16.7  4112.2   157.9  9453.1  5341.0   510.7   977.0  121574.4   47555.4 
 2972     1     1     4.2    25.8    21.6  3447.8    19.1  8445.9  4998.1   355.8  1225.2  139012.2   59712.7 
 2972     1     2    27.7    44.2    16.5  3567.3    34.2  8588.0  5020.7  1014.1   686.0  118839.9   51060.4 
 2972     1     3    51.6    72.3    20.7  3617.7    66.1  9066.8  5449.0  1013.0  1039.4  136107.0   52898.8 
 2972     1     4    74.4    91.5    17.1  3562.7    81.0  8778.3  5215.6   972.8   833.2  119242.1   51550.1 
 2972     1     5    98.4   117.5    19.1  4081.6   110.0  9337.4  5255.7  1387.1   734.8  137361.6   51647.3 
 2972     1     6   120.3   136.1    15.8  4361.8   126.5  8672.1  4310.3   618.9   586.7  115500.4   36988.1 
 2972     1     7   146.2   164.1    17.9  4010.1   158.3  9692.7  5682.6   449.6  1104.1  134362.3   54160.1 
 2973     1     1    70.0    92.0    22.0  5585.1    77.9  9045.7  3460.7    95.4   330.8  154573.0   26116.1 
 2973     1     2   102.3   135.7    33.4  2765.2   117.0  8106.9  5341.7   390.6   270.1  205993.0  109210.4 
 2973     1     3   146.0   175.5    29.5  2160.6   159.9  9172.5  7011.8   420.3   423.1  186872.3  117732.3 
 2974     1     1     4.0    25.8    21.7  3360.9    18.9  8421.7  5060.8   346.9  1115.3  141809.9   64508.9 
 2974     1     2    27.7    44.3    16.6  3329.1    34.6  8387.1  5058.0   947.4   720.2  116423.5   53170.1 
 2974     1     3    49.1    72.4    23.2  3284.5    65.6  9276.6  5992.1  1028.4   888.6  140486.1   58373.8 
 2974     1     4    74.7    91.3    16.6  3310.6    81.2  8621.5  5310.9   996.1   810.5  113158.3   50256.6 
 2974     1     5    99.3   117.6    18.3  3566.3   110.2  9642.1  6075.8  1501.4   992.5  132268.0   60942.4 
 2974     1     6   120.2   136.0    15.7  3892.7   126.4  8611.1  4718.4   784.0   585.8  108951.8   42776.0 
 2974     1     7   146.9   164.1    17.2  3898.7   158.2  9605.2  5706.4   582.2  1103.6  128539.8   50564.8 
 2975     1     1     3.7    25.7    22.0  3481.7    19.0  8372.9  4891.2   330.0  1160.5  146303.1   62741.3 
 2975     1     2    27.7    44.3    16.6  3519.1    34.6  8327.9  4808.8   958.0   756.0  118914.1   52051.0 
 2975     1     3    49.5    72.4    22.9  3310.8    65.9  9348.2  6037.4   986.8  1060.5  144164.7   61393.9 
 2975     1     4    75.1    91.9    16.8  3246.5    81.3  8624.1  5377.6   970.7   767.4  107730.1   49292.5 
 2975     1     5    98.9   117.5    18.7  3841.0   110.2  9614.1  5773.1  1382.1   888.9  137848.6   57187.9 
 2975     1     6   120.3   135.7    15.4  4165.4   126.6  8722.8  4557.5   665.9   626.9  111857.7   41046.5 
 2975     1     7   146.1   164.1    18.0  3897.1   158.2  9660.2  5763.1   484.4  1101.1  131290.7   53348.7 
 2976     1     1    57.2    90.9    33.7  5292.1    70.6  8945.8  3653.7   233.0   353.1  257451.3   72226.3 
 2976     1     2    97.8   134.8    37.0  2766.2   117.2  8237.7  5471.5   353.3   275.4  220222.7  112340.4 
 2976     1     3   145.8   175.6    29.8  2224.4   160.7  8972.1  6747.6   394.6   464.8  191157.9  119975.7 
 2977     1     1    57.2    94.1    36.8  5774.3    71.0  8903.5  3129.2    98.1   269.5  274619.3   49421.1 
 2977     1     2    97.4   136.2    38.8  2900.0   119.7  7646.7  4746.6   779.6   410.5  227292.0  108390.3 
 2977     1     3   146.0   174.6    28.6  2195.5   161.3  8730.6  6535.1   379.4   673.5  177108.8  111244.5 
 2978     1     1     4.1    25.6    21.4  3680.8    18.6  8662.3  4981.4   345.5   989.1  146438.8   61779.3 
 2978     1     2    27.6    44.5    16.9  3488.5    34.5  8395.9  4907.5   969.6   718.3  119844.6   53563.6 
 2978     1     3    48.8    72.6    23.8  3131.6    66.2  8758.3  5626.7   322.6  1154.3  143979.9   62558.0 
 2978     1     4    74.8    92.8    17.9  3118.9    81.2  8340.8  5221.9  1047.6   793.5  113066.5   50688.9 
 2978     1     5    99.2   117.6    18.4  3606.5   110.1  9572.1  5965.5  1459.8   901.2  131708.7   59577.9 
 2978     1     6   120.1   136.6    16.5  3768.0   127.0  8522.4  4754.4   781.7   740.4  115511.3   47686.9 
 2978     1     7   146.1   164.2    18.1  3736.3   158.3  9547.1  5810.9   498.1  1139.9  128253.0   53527.8 
 2979     1     1     3.9    25.5    21.6  3587.4    18.2  8761.2  5173.9   356.7   839.2  151233.7   65136.9 
 2979     1     2    27.6    44.2    16.7  3439.4    34.7  8317.0  4877.6   913.2   809.9  118980.1   53631.3 
 2979     1     3    49.0    72.4    23.4  3145.7    65.6  9046.9  5901.2   356.5   979.5  144864.0   63076.0 
 2979     1     4    74.9    91.4    16.5  3165.4    81.3  8521.4  5356.0  1004.9   802.6  111093.0   50950.4 
 2979     1     5    99.0   116.2    17.3  3467.5   109.8  9454.3  5986.8  1544.3  1288.7  123602.4   54252.0 
 2979     1     6   118.6   135.8    17.3  3624.7   126.4  8864.2  5239.6   627.5   677.8  123088.0   54219.2 
 2979     1     7   146.2   163.4    17.2  3389.2   157.7  9801.2  6412.0   536.7  1164.6  118264.7   53870.0 
 2980     1     1     3.8    25.7    21.8  3956.1    18.9  9019.6  5063.5   364.6  1180.7  158271.2   63325.6 
 2980     1     2    27.9    44.7    16.8  3760.2    34.4  8280.6  4520.4   897.1   634.2  119278.7   47835.3 
 2980     1     3    48.9    72.6    23.7  3285.5    65.9  8621.4  5335.9   317.4   990.4  145875.1   60452.8 
 2980     1     4    74.9    91.5    16.6  3200.5    81.3  8395.0  5194.6  1075.9   839.3  112145.4   51336.5 
 2980     1     5    98.0   115.6    17.6  3583.0   109.8  9438.8  5855.7   547.9  1367.7  123257.9   51597.4 
 2980     1     6   118.2   136.0    17.7  3724.2   127.3  8922.4  5198.2   549.7   925.3  130385.8   59626.5 
 2980     1     7   145.1   163.5    18.4  3337.0   157.6  9705.8  6368.9   460.0  1088.6  123083.0   56343.9 
 2981     1     1     4.3    25.4    21.1  3342.2    19.7  9096.8  5754.7   344.0  1331.6  138913.1   62043.5 
 2981     1     2    27.5    44.6    17.1  3533.1    33.6  8612.3  5079.3  1132.5   570.7  118287.8   51159.5 
 2981     1     3    51.8    74.5    22.7  3501.4    68.1  9035.7  5534.3   878.8  1384.8  147094.3   59558.3 
 2981     1     4    76.7    90.2    13.5  3624.7    81.4  7900.9  4276.2  1029.9   584.9   88660.7   30666.0 
 2981     1     5    99.2   119.7    20.5  3594.5   111.0  8683.7  5089.2   576.4   665.1  142236.1   63157.4 
 2981     1     6   122.4   139.7    17.3  3529.0   128.4  7751.8  4222.8   866.2   387.2  107428.0   40377.2 
 2981     1     7   144.8   163.6    18.8  3343.7   157.9  9701.2  6357.5   401.8  1375.8  130475.3   60258.3 
 2982     1     1     4.2    25.9    21.7  3692.6    19.3  9080.8  5388.2   354.1   919.1  147349.0   62420.0 
 2982     1     2    28.0    44.7    16.7  3884.5    34.0  8619.0  4734.4  1022.3   587.4  121949.1   48143.1 
 2982     1     3    59.3    74.5    15.3  3583.1    67.8  8994.0  5410.9  1053.6  1307.2  117961.2   57048.6 
 2982     1     4    76.7    89.9    13.2  3705.0    81.4  8238.8  4533.9  1066.1   608.1   87664.5   32089.5 
 2982     1     5    99.6   120.4    20.8  3644.8   111.3  8637.5  4992.7   700.5   703.8  149790.2   65959.9 
 2982     1     6   122.8   138.5    15.7  3644.0   128.9  7716.8  4072.8   874.0   538.9  104655.3   39063.7 
 2982     1     7   145.6   164.1    18.4  3314.0   157.9  9721.9  6408.0   439.3  1303.8  129051.1   59458.0 
 2983     1     1     4.3    25.9    21.6  4028.0    19.9  9096.5  5068.5   343.3   873.1  142869.6   50226.1 
 2983     1     2    28.1    44.3    16.2  4124.8    34.0  8519.5  4394.7   891.0   639.9  115885.1   41639.1 
 2983     1     3    52.0    74.0    22.0  3626.5    68.4  9245.9  5619.4   750.6  1574.9  142627.3   55591.6 
 2983     1     4    76.1    91.0    14.9  3800.7    81.6  7858.9  4058.1   774.8   626.8   95324.1   30711.6 
 2983     1     5    99.2   120.2    21.0  3517.5   111.6  8676.7  5159.2   576.2   775.2  147506.6   66604.4 
 2983     1     6   122.0   139.9    17.9  3425.4   127.7  8043.8  4618.4   961.4   403.5  108158.1   43075.2 
 2983     1     7   144.7   164.4    19.7  3100.0   158.6  9642.9  6542.9   395.3  1609.0  138491.5   70292.5 
 2984     1     1     4.2    25.8    21.7  3754.5    19.2  8982.7  5228.1   359.3   920.5  148548.5   62194.3 
 2984     1     2    28.0    44.9    17.0  3840.9    34.0  8568.2  4727.2   974.0   636.0  119622.7   46644.8 
